CLUSTERID1	interaction	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ	MEH	OtherScore	shared_motifs	TopSharedMotifs
1582	motif_196	1601	-60.021	0.0	0.9155	0.0	436.0	['motif_92', 'motif_78', 'motif_60', 'motif_196', 'motif_131']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
1582	motif_131	1601	-60.021	0.0	0.9155	0.0	436.0	['motif_92', 'motif_78', 'motif_60', 'motif_196', 'motif_131']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
5279	motif_196	5293	-60.021	0.0	0.8895	0.0	436.0	['motif_196', 'motif_78', 'motif_118', 'motif_60']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
5279	motif_78	5293	-60.021	0.0	0.8895	0.0	436.0	['motif_196', 'motif_78', 'motif_118', 'motif_60']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
5279	motif_118	5293	-60.021	0.0	0.8895	0.0	436.0	['motif_196', 'motif_78', 'motif_118', 'motif_60']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
5279	motif_60	5293	-60.021	0.0	0.8895	0.0	436.0	['motif_196', 'motif_78', 'motif_118', 'motif_60']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
1607	motif_285	5293	-0.0	0.0	0.9338	0.0	436.0	['motif_285', 'motif_60', 'motif_196', 'motif_78']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
1607	motif_60	5293	-0.0	0.0	0.9338	0.0	436.0	['motif_285', 'motif_60', 'motif_196', 'motif_78']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
1607	motif_196	5293	-0.0	0.0	0.9338	0.0	436.0	['motif_285', 'motif_60', 'motif_196', 'motif_78']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
1607	motif_78	5293	-0.0	0.0	0.9338	0.0	436.0	['motif_285', 'motif_60', 'motif_196', 'motif_78']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
2174	motif_285	5293	-0.001	0.0	0.9109999999999999	0.0	436.0	['motif_285', 'motif_118', 'motif_78', 'motif_60', 'motif_196']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
2174	motif_118	5293	-0.001	0.0	0.9109999999999999	0.0	436.0	['motif_285', 'motif_118', 'motif_78', 'motif_60', 'motif_196']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
2174	motif_78	5293	-0.001	0.0	0.9109999999999999	0.0	436.0	['motif_285', 'motif_118', 'motif_78', 'motif_60', 'motif_196']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
2174	motif_60	5293	-0.001	0.0	0.9109999999999999	0.0	436.0	['motif_285', 'motif_118', 'motif_78', 'motif_60', 'motif_196']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
2174	motif_196	5293	-0.001	0.0	0.9109999999999999	0.0	436.0	['motif_285', 'motif_118', 'motif_78', 'motif_60', 'motif_196']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
1590	motif_92	1607	-60.021	0.0	0.9155	0.0	436.0	['motif_92', 'motif_78', 'motif_60', 'motif_196', 'motif_131']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
1590	motif_78	1607	-60.021	0.0	0.9155	0.0	436.0	['motif_92', 'motif_78', 'motif_60', 'motif_196', 'motif_131']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
1590	motif_60	1607	-60.021	0.0	0.9155	0.0	436.0	['motif_92', 'motif_78', 'motif_60', 'motif_196', 'motif_131']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
1590	motif_196	1607	-60.021	0.0	0.9155	0.0	436.0	['motif_92', 'motif_78', 'motif_60', 'motif_196', 'motif_131']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
1590	motif_131	1607	-60.021	0.0	0.9155	0.0	436.0	['motif_92', 'motif_78', 'motif_60', 'motif_196', 'motif_131']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
1601	motif_131	2162	60.02	0.0	0.9028	0.0	436.0	['motif_131', 'motif_78', 'motif_60', 'motif_196']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
1601	motif_78	2162	60.02	0.0	0.9028	0.0	436.0	['motif_131', 'motif_78', 'motif_60', 'motif_196']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
1601	motif_60	2162	60.02	0.0	0.9028	0.0	436.0	['motif_131', 'motif_78', 'motif_60', 'motif_196']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
1601	motif_196	2162	60.02	0.0	0.9028	0.0	436.0	['motif_131', 'motif_78', 'motif_60', 'motif_196']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
2162	motif_118	2174	-60.02	0.0	0.9131	0.0	436.0	['motif_118', 'motif_78', 'motif_60', 'motif_196', 'motif_131']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
2162	motif_78	2174	-60.02	0.0	0.9131	0.0	436.0	['motif_118', 'motif_78', 'motif_60', 'motif_196', 'motif_131']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
2162	motif_60	2174	-60.02	0.0	0.9131	0.0	436.0	['motif_118', 'motif_78', 'motif_60', 'motif_196', 'motif_131']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
2162	motif_196	2174	-60.02	0.0	0.9131	0.0	436.0	['motif_118', 'motif_78', 'motif_60', 'motif_196', 'motif_131']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
2162	motif_131	2174	-60.02	0.0	0.9131	0.0	436.0	['motif_118', 'motif_78', 'motif_60', 'motif_196', 'motif_131']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
2162	motif_196	5293	-60.021	0.0	0.8977	0.0	436.0	['motif_196', 'motif_78', 'motif_118', 'motif_60']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
2162	motif_78	5293	-60.021	0.0	0.8977	0.0	436.0	['motif_196', 'motif_78', 'motif_118', 'motif_60']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
2162	motif_118	5293	-60.021	0.0	0.8977	0.0	436.0	['motif_196', 'motif_78', 'motif_118', 'motif_60']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
2162	motif_60	5293	-60.021	0.0	0.8977	0.0	436.0	['motif_196', 'motif_78', 'motif_118', 'motif_60']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
1582	motif_92	1590	-0.0	0.0	1.0	0.0	436.0	['motif_92', 'motif_150', 'motif_60', 'motif_196', 'motif_78', 'motif_131']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
1582	motif_150	1590	-0.0	0.0	1.0	0.0	436.0	['motif_92', 'motif_150', 'motif_60', 'motif_196', 'motif_78', 'motif_131']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
1582	motif_60	1590	-0.0	0.0	1.0	0.0	436.0	['motif_92', 'motif_150', 'motif_60', 'motif_196', 'motif_78', 'motif_131']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
1582	motif_196	1590	-0.0	0.0	1.0	0.0	436.0	['motif_92', 'motif_150', 'motif_60', 'motif_196', 'motif_78', 'motif_131']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
1582	motif_78	1590	-0.0	0.0	1.0	0.0	436.0	['motif_92', 'motif_150', 'motif_60', 'motif_196', 'motif_78', 'motif_131']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
1582	motif_131	1590	-0.0	0.0	1.0	0.0	436.0	['motif_92', 'motif_150', 'motif_60', 'motif_196', 'motif_78', 'motif_131']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
1590	motif_92	1601	-60.02	0.0	0.9155	0.0	436.0	['motif_92', 'motif_78', 'motif_60', 'motif_196', 'motif_131']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
1590	motif_78	1601	-60.02	0.0	0.9155	0.0	436.0	['motif_92', 'motif_78', 'motif_60', 'motif_196', 'motif_131']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
1590	motif_60	1601	-60.02	0.0	0.9155	0.0	436.0	['motif_92', 'motif_78', 'motif_60', 'motif_196', 'motif_131']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
1590	motif_196	1601	-60.02	0.0	0.9155	0.0	436.0	['motif_92', 'motif_78', 'motif_60', 'motif_196', 'motif_131']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
1590	motif_131	1601	-60.02	0.0	0.9155	0.0	436.0	['motif_92', 'motif_78', 'motif_60', 'motif_196', 'motif_131']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
1601	motif_92	1607	-0.001	0.0	1.0	0.0	436.0	['motif_92', 'motif_285', 'motif_78', 'motif_60', 'motif_196', 'motif_131']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
1601	motif_285	1607	-0.001	0.0	1.0	0.0	436.0	['motif_92', 'motif_285', 'motif_78', 'motif_60', 'motif_196', 'motif_131']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
1601	motif_78	1607	-0.001	0.0	1.0	0.0	436.0	['motif_92', 'motif_285', 'motif_78', 'motif_60', 'motif_196', 'motif_131']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
1601	motif_60	1607	-0.001	0.0	1.0	0.0	436.0	['motif_92', 'motif_285', 'motif_78', 'motif_60', 'motif_196', 'motif_131']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
1601	motif_196	1607	-0.001	0.0	1.0	0.0	436.0	['motif_92', 'motif_285', 'motif_78', 'motif_60', 'motif_196', 'motif_131']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
1601	motif_131	1607	-0.001	0.0	1.0	0.0	436.0	['motif_92', 'motif_285', 'motif_78', 'motif_60', 'motif_196', 'motif_131']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
1582	motif_150	5279	-0.001	0.0	0.9043	0.0	436.0	['motif_150', 'motif_60', 'motif_196', 'motif_78', 'motif_131']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
1582	motif_60	5279	-0.001	0.0	0.9043	0.0	436.0	['motif_150', 'motif_60', 'motif_196', 'motif_78', 'motif_131']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
1582	motif_196	5279	-0.001	0.0	0.9043	0.0	436.0	['motif_150', 'motif_60', 'motif_196', 'motif_78', 'motif_131']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
1582	motif_78	5279	-0.001	0.0	0.9043	0.0	436.0	['motif_150', 'motif_60', 'motif_196', 'motif_78', 'motif_131']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
1582	motif_131	5279	-0.001	0.0	0.9043	0.0	436.0	['motif_150', 'motif_60', 'motif_196', 'motif_78', 'motif_131']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
2162	motif_118	5279	0.0	0.0	0.9138	0.0	436.0	['motif_118', 'motif_150', 'motif_60', 'motif_196', 'motif_78', 'motif_131']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
2162	motif_150	5279	0.0	0.0	0.9138	0.0	436.0	['motif_118', 'motif_150', 'motif_60', 'motif_196', 'motif_78', 'motif_131']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
2162	motif_60	5279	0.0	0.0	0.9138	0.0	436.0	['motif_118', 'motif_150', 'motif_60', 'motif_196', 'motif_78', 'motif_131']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
2162	motif_196	5279	0.0	0.0	0.9138	0.0	436.0	['motif_118', 'motif_150', 'motif_60', 'motif_196', 'motif_78', 'motif_131']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
2162	motif_78	5279	0.0	0.0	0.9138	0.0	436.0	['motif_118', 'motif_150', 'motif_60', 'motif_196', 'motif_78', 'motif_131']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
2162	motif_131	5279	0.0	0.0	0.9138	0.0	436.0	['motif_118', 'motif_150', 'motif_60', 'motif_196', 'motif_78', 'motif_131']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
1582	motif_131	2174	-60.021	0.0	0.9239	0.0	436.0	['motif_131', 'motif_78', 'motif_60', 'motif_196']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
1582	motif_78	2174	-60.021	0.0	0.9239	0.0	436.0	['motif_131', 'motif_78', 'motif_60', 'motif_196']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
1582	motif_60	2174	-60.021	0.0	0.9239	0.0	436.0	['motif_131', 'motif_78', 'motif_60', 'motif_196']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
1582	motif_196	2174	-60.021	0.0	0.9239	0.0	436.0	['motif_131', 'motif_78', 'motif_60', 'motif_196']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
1607	motif_285	2174	0.0	0.0	0.9228	0.0	436.0	['motif_285', 'motif_78', 'motif_60', 'motif_196', 'motif_131']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
1607	motif_78	2174	0.0	0.0	0.9228	0.0	436.0	['motif_285', 'motif_78', 'motif_60', 'motif_196', 'motif_131']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
1607	motif_60	2174	0.0	0.0	0.9228	0.0	436.0	['motif_285', 'motif_78', 'motif_60', 'motif_196', 'motif_131']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
1607	motif_196	2174	0.0	0.0	0.9228	0.0	436.0	['motif_285', 'motif_78', 'motif_60', 'motif_196', 'motif_131']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
1607	motif_131	2174	0.0	0.0	0.9228	0.0	436.0	['motif_285', 'motif_78', 'motif_60', 'motif_196', 'motif_131']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
2174	motif_118	5279	60.02	0.0	0.8935	0.0	436.0	['motif_118', 'motif_78', 'motif_60', 'motif_196', 'motif_131']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
2174	motif_78	5279	60.02	0.0	0.8935	0.0	436.0	['motif_118', 'motif_78', 'motif_60', 'motif_196', 'motif_131']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
2174	motif_60	5279	60.02	0.0	0.8935	0.0	436.0	['motif_118', 'motif_78', 'motif_60', 'motif_196', 'motif_131']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
2174	motif_196	5279	60.02	0.0	0.8935	0.0	436.0	['motif_118', 'motif_78', 'motif_60', 'motif_196', 'motif_131']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
2174	motif_131	5279	60.02	0.0	0.8935	0.0	436.0	['motif_118', 'motif_78', 'motif_60', 'motif_196', 'motif_131']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
1582	motif_150	2162	-0.001	0.0	0.9027	0.0	436.0	['motif_150', 'motif_60', 'motif_196', 'motif_78', 'motif_131']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
1582	motif_60	2162	-0.001	0.0	0.9027	0.0	436.0	['motif_150', 'motif_60', 'motif_196', 'motif_78', 'motif_131']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
1582	motif_196	2162	-0.001	0.0	0.9027	0.0	436.0	['motif_150', 'motif_60', 'motif_196', 'motif_78', 'motif_131']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
1582	motif_78	2162	-0.001	0.0	0.9027	0.0	436.0	['motif_150', 'motif_60', 'motif_196', 'motif_78', 'motif_131']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
1582	motif_131	2162	-0.001	0.0	0.9027	0.0	436.0	['motif_150', 'motif_60', 'motif_196', 'motif_78', 'motif_131']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
1601	motif_285	2174	-0.0	0.0	0.9228	0.0	436.0	['motif_285', 'motif_78', 'motif_60', 'motif_196', 'motif_131']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
1601	motif_78	2174	-0.0	0.0	0.9228	0.0	436.0	['motif_285', 'motif_78', 'motif_60', 'motif_196', 'motif_131']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
1601	motif_60	2174	-0.0	0.0	0.9228	0.0	436.0	['motif_285', 'motif_78', 'motif_60', 'motif_196', 'motif_131']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
1601	motif_196	2174	-0.0	0.0	0.9228	0.0	436.0	['motif_285', 'motif_78', 'motif_60', 'motif_196', 'motif_131']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
1601	motif_131	2174	-0.0	0.0	0.9228	0.0	436.0	['motif_285', 'motif_78', 'motif_60', 'motif_196', 'motif_131']	['motif_78', 'motif_60', 'motif_196', 'motif_131', 'motif_92']
37	motif_19	3180	-0.001	0.0	1.0	0.0	448.0	['motif_19', 'motif_205']	['motif_19', 'motif_205']
37	motif_205	3180	-0.001	0.0	1.0	0.0	448.0	['motif_19', 'motif_205']	['motif_19', 'motif_205']
8927	motif_187	9154	-248.23	0.0	0.9472	0.0	453.0	['motif_187']	['motif_187']
628	motif_116	2698	-0.001	0.0	1.0	0.0	460.0	['motif_116']	['motif_116']
2351	motif_294	2918	18.011	0.0	0.8373	0.0	465.0	['motif_294', 'motif_106']	['motif_294', 'motif_106']
2351	motif_106	2918	18.011	0.0	0.8373	0.0	465.0	['motif_294', 'motif_106']	['motif_294', 'motif_106']
928	motif_92	7524	0.0	0.0	0.9686	0.0	475.0	['motif_92', 'motif_78', 'motif_13']	['motif_13', 'motif_92', 'motif_78']
928	motif_78	7524	0.0	0.0	0.9686	0.0	475.0	['motif_92', 'motif_78', 'motif_13']	['motif_13', 'motif_92', 'motif_78']
928	motif_13	7524	0.0	0.0	0.9686	0.0	475.0	['motif_92', 'motif_78', 'motif_13']	['motif_13', 'motif_92', 'motif_78']
928	motif_13	4319	0.0	0.0	0.919	0.0	475.0	['motif_13']	['motif_13', 'motif_92', 'motif_78']
4319	motif_13	7524	0.0	0.0	0.9107	0.0	475.0	['motif_13']	['motif_13', 'motif_92', 'motif_78']
1500	motif_99	6571	-0.0	0.0	0.9114	0.0	476.0	['motif_99', 'motif_104', 'motif_131', 'motif_95']	['motif_99', 'motif_104', 'motif_131', 'motif_95']
1500	motif_104	6571	-0.0	0.0	0.9114	0.0	476.0	['motif_99', 'motif_104', 'motif_131', 'motif_95']	['motif_99', 'motif_104', 'motif_131', 'motif_95']
1500	motif_131	6571	-0.0	0.0	0.9114	0.0	476.0	['motif_99', 'motif_104', 'motif_131', 'motif_95']	['motif_99', 'motif_104', 'motif_131', 'motif_95']
1500	motif_95	6571	-0.0	0.0	0.9114	0.0	476.0	['motif_99', 'motif_104', 'motif_131', 'motif_95']	['motif_99', 'motif_104', 'motif_131', 'motif_95']
4721	motif_250	6415	-0.004	0.0	0.9748	0.0	477.0	['motif_250', 'motif_205']	['motif_250', 'motif_205']
4721	motif_205	6415	-0.004	0.0	0.9748	0.0	477.0	['motif_250', 'motif_205']	['motif_250', 'motif_205']
566	motif_109	2693	0.0	0.0	1.0	0.0	480.0	['motif_109']	['motif_109']
8025	motif_75	10146	-0.004	0.0	0.9725	0.0	482.0	['motif_75', 'motif_170', 'motif_185']	['motif_185', 'motif_75', 'motif_170', 'motif_265']
8025	motif_170	10146	-0.004	0.0	0.9725	0.0	482.0	['motif_75', 'motif_170', 'motif_185']	['motif_185', 'motif_75', 'motif_170', 'motif_265']
8025	motif_185	10146	-0.004	0.0	0.9725	0.0	482.0	['motif_75', 'motif_170', 'motif_185']	['motif_185', 'motif_75', 'motif_170', 'motif_265']
10146	motif_185	11611	88.04700000000001	0.0	0.9563	0.0	482.0	['motif_185']	['motif_185', 'motif_75', 'motif_170', 'motif_265']
7975	motif_75	10103	-0.0	0.0	0.9778	0.0	482.0	['motif_75', 'motif_185', 'motif_265']	['motif_185', 'motif_75', 'motif_170', 'motif_265']
7975	motif_185	10103	-0.0	0.0	0.9778	0.0	482.0	['motif_75', 'motif_185', 'motif_265']	['motif_185', 'motif_75', 'motif_170', 'motif_265']
7975	motif_265	10103	-0.0	0.0	0.9778	0.0	482.0	['motif_75', 'motif_185', 'motif_265']	['motif_185', 'motif_75', 'motif_170', 'motif_265']
7975	motif_75	8025	-44.022	0.0	0.9694	0.0	482.0	['motif_75', 'motif_185']	['motif_185', 'motif_75', 'motif_170', 'motif_265']
7975	motif_185	8025	-44.022	0.0	0.9694	0.0	482.0	['motif_75', 'motif_185']	['motif_185', 'motif_75', 'motif_170', 'motif_265']
8025	motif_75	10103	44.022	0.0	0.9805	0.0	482.0	['motif_75', 'motif_185']	['motif_185', 'motif_75', 'motif_170', 'motif_265']
8025	motif_185	10103	44.022	0.0	0.9805	0.0	482.0	['motif_75', 'motif_185']	['motif_185', 'motif_75', 'motif_170', 'motif_265']
3580	motif_159	5359	0.002	0.0	1.0	0.0	487.0	['motif_159']	['motif_159']
3447	motif_176	6589	0.002	0.0	1.0	0.0	488.0	['motif_176']	['motif_176']
668	motif_205	7530	0.001	0.0	0.9833	0.0	489.0	['motif_205', 'motif_53']	['motif_205', 'motif_53', 'motif_226']
668	motif_53	7530	0.001	0.0	0.9833	0.0	489.0	['motif_205', 'motif_53']	['motif_205', 'motif_53', 'motif_226']
668	motif_205	2710	0.0	0.0	0.9805	0.0	489.0	['motif_205', 'motif_53']	['motif_205', 'motif_53', 'motif_226']
668	motif_53	2710	0.0	0.0	0.9805	0.0	489.0	['motif_205', 'motif_53']	['motif_205', 'motif_53', 'motif_226']
10257	motif_226	11567	-0.002	0.0	0.9735	0.0	489.0	['motif_226']	['motif_205', 'motif_53', 'motif_226']
2710	motif_205	3586	0.001	0.0	0.9665	0.0	489.0	['motif_205', 'motif_53']	['motif_205', 'motif_53', 'motif_226']
2710	motif_53	3586	0.001	0.0	0.9665	0.0	489.0	['motif_205', 'motif_53']	['motif_205', 'motif_53', 'motif_226']
2710	motif_205	7530	0.001	0.0	0.9771	0.0	489.0	['motif_205', 'motif_53']	['motif_205', 'motif_53', 'motif_226']
2710	motif_53	7530	0.001	0.0	0.9771	0.0	489.0	['motif_205', 'motif_53']	['motif_205', 'motif_53', 'motif_226']
2710	motif_205	8076	-88.055	0.0	0.9713	0.0	489.0	['motif_205']	['motif_205', 'motif_53', 'motif_226']
1676	motif_92	4222	0.0	0.0	1.0	0.0	490.0	['motif_92', 'motif_102', 'motif_214', 'motif_104']	['motif_102', 'motif_104', 'motif_92', 'motif_214']
1676	motif_102	4222	0.0	0.0	1.0	0.0	490.0	['motif_92', 'motif_102', 'motif_214', 'motif_104']	['motif_102', 'motif_104', 'motif_92', 'motif_214']
1676	motif_214	4222	0.0	0.0	1.0	0.0	490.0	['motif_92', 'motif_102', 'motif_214', 'motif_104']	['motif_102', 'motif_104', 'motif_92', 'motif_214']
1676	motif_104	4222	0.0	0.0	1.0	0.0	490.0	['motif_92', 'motif_102', 'motif_214', 'motif_104']	['motif_102', 'motif_104', 'motif_92', 'motif_214']
4222	motif_104	5370	-0.001	0.0	0.7994	0.0	490.0	['motif_104', 'motif_102']	['motif_102', 'motif_104', 'motif_92', 'motif_214']
4222	motif_102	5370	-0.001	0.0	0.7994	0.0	490.0	['motif_104', 'motif_102']	['motif_102', 'motif_104', 'motif_92', 'motif_214']
1676	motif_104	5370	-0.0	0.0	0.7994	0.0	490.0	['motif_104', 'motif_102']	['motif_102', 'motif_104', 'motif_92', 'motif_214']
1676	motif_102	5370	-0.0	0.0	0.7994	0.0	490.0	['motif_104', 'motif_102']	['motif_102', 'motif_104', 'motif_92', 'motif_214']
5776	motif_78	5926	-28.03	0.0	0.9545	0.0	494.0	['motif_78']	['motif_78']
1301	motif_78	5724	-28.031	0.0	0.9795	0.0	495.0	['motif_78']	['motif_78']
757	motif_111	4675	-3.0610000000000004	0.0	0.84	0.0	498.0	['motif_111']	['motif_111']
6645	motif_118	9097	-14.988	0.0	0.721	0.0	499.0	['motif_118', 'motif_125']	['motif_125', 'motif_118', 'motif_34']
6645	motif_125	9097	-14.988	0.0	0.721	0.0	499.0	['motif_118', 'motif_125']	['motif_125', 'motif_118', 'motif_34']
6504	motif_34	6645	-0.0	0.0	0.8286	0.0	499.0	['motif_34', 'motif_125']	['motif_125', 'motif_118', 'motif_34']
6504	motif_125	6645	-0.0	0.0	0.8286	0.0	499.0	['motif_34', 'motif_125']	['motif_125', 'motif_118', 'motif_34']
6504	motif_125	9097	-14.988	0.0	0.7694	0.0	499.0	['motif_125']	['motif_125', 'motif_118', 'motif_34']
1874	motif_125	6645	14.988	0.0	0.7457	0.0	499.0	['motif_125']	['motif_125', 'motif_118', 'motif_34']
1874	motif_125	9097	0.001	0.0	0.8976	0.0	499.0	['motif_125']	['motif_125', 'motif_118', 'motif_34']
1874	motif_125	6504	14.989	0.0	0.8279	0.0	499.0	['motif_125']	['motif_125', 'motif_118', 'motif_34']
